D3,HR,TILT,FQ,OBS,RSRP
690.5027154,2.74,7.3,2600,0,-88
678.6000295,2.74,7.4,2600,0,-88
665.4509749,2.634615385,7.4,2600,0,-88
652.9571196,2.795918367,7.8,2600,0,-88
640.0781202,2.795918367,8,2600,0,-86
629.1843927,2.795918367,8.1,2600,0,-85
622.2539674,2.795918367,8.2,2600,0,-87
616.3148546,2.795918367,8.3,2600,0,-77
610.3769327,2.795918367,8.4,2600,0,-82
604.4402369,2.795918367,8.5,2600,0,-82
597.5156902,2.795918367,8.6,2600,0,-84
590.7427528,2.854166667,8.8,2600,0,-76
584.2165694,2.634615385,8.5,2600,0,-88
576.6012487,2.74,8.8,2600,0,-85
570.6706581,2.74,8.9,2600,0,-81
565.7296174,2.74,9,2600,0,-84
560.3320444,2.58490566,8.7,2600,0,-83
557.3661274,2.58490566,8.8,2600,0,-83
554.4005772,2.58490566,8.8,2600,0,-83
556.9955117,2.795918367,9.2,2600,0,-77
563.4483117,2.634615385,8.8,2600,0,-79
576.0355892,2.245901639,7.7,2600,0,-74
585.9496565,2.245901639,7.5,2600,0,-74
599.3629952,2.403508772,7.7,2600,0,-83
610.2663353,2.403508772,7.6,2600,0,-86
622.5576279,2.537037037,7.7,2600,1,-86
632.4697621,2.537037037,7.6,2600,1,-89
640.4014366,2.537037037,7.5,2600,1,-81
644.7611961,2.68627451,7.7,2600,1,-88
646.7433803,2.68627451,7.7,2600,1,-96
644.7611961,2.68627451,7.7,2600,1,-98
643.1212949,2.446428571,7.3,2600,1,-99
640.145296,2.446428571,7.3,2600,1,-97
638.1614216,2.446428571,7.4,2600,1,-95
636.2020119,2.140625,6.6,2600,1,-95
635.2086271,2.140625,6.6,2600,1,-90
634.2152631,2.140625,6.7,2600,1,-97
633.8177972,2.322033898,7.1,2600,1,-98
632.8254104,2.322033898,7.1,2600,1,-97
632.8254104,2.322033898,7.1,2600,1,-95
630.1269713,2.107692308,6.6,2600,1,-75
628.1401118,2.107692308,6.6,2600,1,-83
625.1599795,2.107692308,6.7,2600,1,-83
621.9107653,2.322033898,7.3,2600,1,-81
614.9666658,2.322033898,7.3,2600,0,-84
605.0487584,2.322033898,7.5,2600,0,-89
592.1596069,2.322033898,7.6,2600,0,-83
581.257258,2.322033898,7.8,2600,0,-89
565.54487,2.362068966,8.1,2600,0,-88
554.7981615,2.403508772,8.4,2600,0,-91
544.9045788,2.403508772,8.5,2600,0,-87
532.2001503,2.446428571,8.9,2600,0,-83
520.343156,2.446428571,9.1,2600,0,-86
512.4421919,2.446428571,9.2,2600,0,-88
507.1902996,2.362068966,9.1,2600,0,-87
505.2148058,2.362068966,9.1,2600,0,-86
502.2519288,2.362068966,9.2,2600,0,-87
499.132247,2.322033898,9.1,2600,0,-88
497.1569169,2.322033898,9.1,2600,0,-85
498.1445573,2.322033898,9.1,2600,0,-87
499.132247,2.322033898,9.1,2600,0,-86
499.2894952,2.362068966,9.2,2600,0,-85
502.9294185,2.283333333,8.9,2600,0,-88
507.8710466,2.283333333,8.8,2600,0,-87
510.6867925,2.245901639,8.7,2600,0,-88
516.6207506,2.245901639,8.6,2600,0,-89
521.5668701,2.245901639,8.5,2600,0,-93
526.6592826,2.283333333,8.5,2600,0,-95
526.6592826,2.283333333,8.5,2600,0,-79
530.9105386,2.362068966,8.7,2600,0,-79
533.8773267,2.362068966,8.6,2600,0,-83
536.844484,2.362068966,8.6,2600,0,-90
538.8227909,2.362068966,8.5,2600,0,-89
539.8120043,2.362068966,8.5,2600,0,-86
541.7905499,2.362068966,8.5,2600,1,-95
542.9263302,2.403508772,8.6,2600,1,-100
543.9154346,2.403508772,8.6,2600,1,-96
546.8829857,2.403508772,8.5,2600,1,-92
545.8937626,2.403508772,8.5,2600,1,-98
546.737597,2.362068966,8.4,2600,1,-102
547.1791297,2.490909091,8.7,2600,1,-99
545.3530966,2.537037037,8.9,2600,1,-91
542.3882373,2.537037037,8.9,2600,1,-97
541.4000369,2.537037037,8.9,2600,1,-97
540.41188,2.537037037,8.9,2600,0,-97
539.7351202,2.634615385,9.2,2600,0,-99
539.7351202,2.634615385,9.2,2600,0,-96
541.5542447,2.58490566,9,2600,0,-99
545.1495208,2.795918367,9.4,2600,0,-99
546.805267,2.68627451,9.2,2600,0,-99
550.7558443,2.68627451,9.1,2600,0,-99
557.8261378,2.74,9.1,2600,0,-103
565.7296174,2.74,9,2600,0,-100
573.6357729,2.74,8.8,2600,0,-105
581.5444953,2.74,8.7,2600,0,-105
589.4556811,2.74,8.6,2600,0,-103
597.3692326,2.74,8.5,2600,0,-105
607.0123557,3.044444444,8.8,2600,0,-105
614.9211332,3.044444444,8.7,2600,0,-108
622.8274239,2.634615385,7.9,2600,0,-104
633.7262816,2.634615385,7.8,2600,0,-106
642.6460923,2.634615385,7.7,2600,0,-111
642.6460923,2.634615385,7.7,2600,0,-111
510.6397948,2.795918367,10.1,2600,1,-105
507.6849417,2.795918367,10.1,2600,1,-105
502.7613748,2.795918367,10.3,2600,1,-104
497.8001607,2.490909091,9.6,2600,1,-103
497.4896984,2.68627451,10.1,2600,1,-102
495.9939516,2.537037037,9.8,2600,1,-102
495.0080807,2.537037037,9.8,2600,1,-101
495.0080807,2.537037037,9.8,2600,0,-101
492.0508104,2.537037037,9.9,2600,0,-100
482.8426245,2.446428571,9.8,2600,0,-104
472.9873148,2.446428571,10,2600,0,-101
462.1536541,2.446428571,10.3,2600,0,-101
450.3443127,2.446428571,10.5,2600,0,-97
439.5281561,2.446428571,10.8,2600,0,-100
425.7757626,2.446428571,11.2,2600,0,-108
425.7757626,2.446428571,11.2,2600,0,-105
414.0012077,2.446428571,11.5,2600,0,-105
404.1992083,2.446428571,11.8,2600,0,-100
392.6576117,2.490909091,12.3,2600,0,-100
381.9070568,2.490909091,12.7,2600,0,-107
370.9514793,2.446428571,12.9,2600,0,-104
367.2710171,2.490909091,13.2,2600,0,-103
368.2458418,2.490909091,13.2,2600,0,-107
368.2458418,2.490909091,13.2,2600,0,-105
368.2458418,2.490909091,13.2,2600,0,-103
370.1958941,2.490909091,13.1,2600,0,-98
370.3633351,2.74,14,2600,0,-98
370.6440341,2.58490566,13.4,2600,0,-97
372.5922705,2.58490566,13.4,2600,1,-108
375.9680838,2.68627451,13.6,2600,1,-103
379.8631332,2.68627451,13.4,2600,0,-101
385.7097354,2.68627451,13.2,2600,0,-95
391.781827,2.74,13.2,2600,0,-93
403.491016,2.74,12.7,2600,0,-107
413.2614185,2.74,12.4,2600,0,-106
423.02364,2.490909091,11.4,2600,0,-106
432.838307,2.490909091,11.1,2600,0,-106
443.6440014,2.490909091,10.8,2600,0,-100
455.1977592,2.68627451,11.1,2600,0,-107
459.1263443,2.68627451,11,2600,0,-111
459.1263443,2.68627451,11,1800,0,-103
465.0215049,2.68627451,10.9,1800,1,-103
472.0857973,2.74,10.8,1800,1,-101
478.9676398,2.74,10.7,1800,1,-100
485.049482,2.795918367,10.6,1800,1,-99
490.9511177,2.795918367,10.5,1800,1,-98
490.9511177,2.795918367,10.5,2600,1,-115
497.8393315,2.795918367,10.4,2600,1,-115
497.8393315,2.795918367,10.4,1800,1,-101
502.7613748,2.795918367,10.2,1800,1,-100
510.6397948,2.795918367,10.1,1800,1,-100
518.5219378,2.795918367,9.9,1800,1,-101
525.4217354,2.795918367,9.8,1800,1,-101
535.4484102,2.854166667,9.7,1800,1,-100
544.3252704,2.854166667,9.5,1800,1,-93
553.2061099,2.854166667,9.4,1800,0,-95
562.7654929,2.74,9,1800,1,-99
570.6706581,2.74,8.9,1800,1,-95
578.5784303,2.74,8.8,1800,1,-99
578.5784303,2.74,8.8,2600,1,-113
587.4087163,3.113636364,9.2,2600,1,-111
582.3134895,3.044444444,9.2,2600,1,-109
574.4153549,3.044444444,9.3,2600,1,-111
566.3585437,2.97826087,9.4,2600,1,-110
559.4506234,2.97826087,9.5,2600,1,-111
555.5042754,2.97826087,9.6,2600,1,-107
549.2585912,2.854166667,9.5,2600,1,-107
543.3387525,2.854166667,9.6,2600,1,-104
537.4206918,2.854166667,9.7,2600,1,-107
530.3517701,2.795918367,9.7,2600,0,-108
524.4358874,2.795918367,9.8,2600,0,-103
515.5657087,2.795918367,10,2600,0,-103
515.5657087,2.795918367,10,2600,0,-103
514.2956348,3.044444444,10.5,2600,1,-108
521.1842285,3.044444444,10.3,2600,0,-104
529.2352974,3.113636364,10.3,2600,0,-106
529.2352974,3.113636364,10.3,2600,0,-113
538.0975748,3.113636364,10.1,2600,1,-113
538.0975748,3.113636364,10.1,2600,1,-101
547.7809781,3.044444444,9.8,2600,0,-101
556.6551895,3.044444444,9.7,2600,0,-113
564.2242462,2.914893617,9.3,2600,0,-110
572.1232385,2.914893617,9.2,2600,0,-111
582.9888507,2.914893617,9,2600,0,-111
592.7200013,2.854166667,8.7,2600,0,-114
592.7200013,2.854166667,8.7,2600,0,-114
603.597548,2.854166667,8.6,2600,0,-114
613.2030659,2.74,8.2,2600,0,-115
613.2030659,2.74,8.2,2600,0,-110
624.093743,2.74,8.1,2600,0,-110
632.0166137,2.74,8,2600,0,-102
633.9976341,2.74,8,2600,1,-110
635.7082664,2.634615385,7.8,2600,0,-114
636.6993011,2.634615385,7.7,2600,1,-113
636.6993011,2.634615385,7.7,2600,1,-113
634.7172599,2.634615385,7.8,2600,1,-112
662.6047087,2.68627451,7.5,1800,1,-106
597.3692326,2.74,8.5,1800,1,-102
597.3692326,2.74,8.5,1800,1,-101
630.7535176,2.634615385,7.8,1800,0,-94
629.7626537,2.634615385,7.8,1800,0,-94
629.0453084,2.74,8,1800,1,-94
630.0357133,2.74,8,1800,0,-94
631.8797354,2.68627451,7.9,1800,0,-93
634.1356322,2.795918367,8.1,1800,0,-99
635.1259718,2.795918367,8,1800,0,-106
636.1163416,2.795918367,8,1800,0,-109
649.9846152,2.795918367,7.9,1800,0,-107
661.8761213,2.795918367,7.7,1800,0,-107
661.8761213,2.795918367,7.7,1800,0,-98
673.2607222,2.58490566,7.2,1800,0,-98
682.9407002,2.490909091,6.9,1800,0,-101
694.8553806,2.490909091,6.8,1800,0,-104
704.7864925,2.490909091,6.7,1800,0,-100
716.9379332,2.58490566,6.8,1800,0,-96
728.8566389,2.58490566,6.7,1800,1,-101
740.3350593,2.403508772,6.2,1800,0,-101
751.4871922,2.490909091,6.3,1800,0,-103
762.4224551,2.490909091,6.2,1800,0,-105
728.4064799,2.403508772,6.3,1800,0,-96
718.9241963,2.58490566,6.8,1800,1,-96
708.993653,2.58490566,6.9,1800,1,-94
701.8069535,2.490909091,6.8,1800,1,-107
699.5891652,2.403508772,6.6,1800,1,-107
697.6023222,2.403508772,6.6,1800,1,-108
697.6023222,2.403508772,6.6,1800,1,-108
696.608929,2.403508772,6.6,1800,0,-103
696.608929,2.403508772,6.6,1800,1,-101
697.6023222,2.403508772,6.6,1800,1,-105
698.5957343,2.403508772,6.6,1800,1,-107
698.5957343,2.403508772,6.6,1800,1,-104
702.9174916,2.537037037,6.8,1800,0,-94
707.8827587,2.537037037,6.8,1800,0,-96
716.8214562,2.537037037,6.7,1800,0,-92
729.7355685,2.537037037,6.6,1800,0,-97
741.6589513,2.537037037,6.5,1800,0,-94
754.5786904,2.537037037,6.4,1800,0,-100
765.2986345,2.446428571,6.1,1800,0,-100
778.2268307,2.446428571,6,1800,0,-95
790.1626415,2.446428571,5.9,1800,0,-100
801.9008667,2.362068966,5.7,1800,0,-107
813.843351,2.362068966,5.6,1800,0,-108
826.6879702,2.322033898,5.4,1800,0,-106
848.5923639,2.322033898,5.3,1800,0,-98
848.5923639,2.322033898,5.3,1800,0,-92
711.8553224,2.537037037,6.7,1800,0,-100
708.6444807,2.446428571,6.6,1800,1,-100
704.6708451,2.446428571,6.6,1800,1,-103
701.6908151,2.446428571,6.7,1800,1,-99
707.6510439,2.446428571,6.6,1800,1,-105
732.2738559,2.362068966,6.2,1800,0,-96
743.2106027,2.362068966,6.1,1800,0,-96
918.2341749,2.283333333,4.8,1800,0,-97
908.1024171,2.209677419,4.8,2600,0,-107
900.2988393,2.283333333,4.9,2600,0,-107
900.2988393,2.283333333,4.9,2600,0,-114
888.3434021,2.283333333,5,2600,0,-114
888.3434021,2.283333333,5,2600,0,-107
878.3814661,2.283333333,5.1,2600,0,-107
865.4322619,2.283333333,5.1,2600,1,-107
852.484604,2.283333333,5.2,2600,1,-110
852.484604,2.283333333,5.2,2600,1,-119
839.5385637,2.283333333,5.3,2600,1,-119
829.5812197,2.283333333,5.4,2600,1,-118
820.6204969,2.283333333,5.4,2600,1,-119
759.2265801,2.403508772,6.1,1800,1,-97
764.4108843,2.490909091,6.2,1800,1,-97
764.4108843,2.490909091,6.2,2600,1,-114
775.3483088,2.490909091,6.1,2600,1,-114
784.9853502,2.362068966,5.8,2600,0,-119
784.9853502,2.362068966,5.8,2600,0,-117
796.9253415,2.362068966,5.7,2600,0,-117
807.8718958,2.362068966,5.6,2600,0,-117
816.9265573,2.403508772,5.6,2600,1,-116
816.9265573,2.403508772,5.6,2600,1,-116
816.7331265,2.322033898,5.5,2600,1,-117
818.7240072,2.322033898,5.5,2600,0,-107
819.6249142,2.283333333,5.4,2600,1,-118
820.6204969,2.283333333,5.4,2600,1,-120
827.6835144,2.322033898,5.4,2600,0,-117
838.6352008,2.322033898,5.4,2600,0,-117
849.5881355,2.322033898,5.3,2600,0,-118
861.5381593,2.322033898,5.2,2600,0,-117
861.5381593,2.322033898,5.2,2600,0,-108
869.5056067,2.322033898,5.2,2600,0,-103
870.5015796,2.322033898,5.2,2600,1,-108
871.3208364,2.245901639,5,2600,1,-107
873.3132313,2.245901639,5,2600,1,-114
875.3930546,2.283333333,5.1,2600,0,-106
877.3853201,2.283333333,5.1,2600,1,-104
878.3814661,2.283333333,5.1,2600,1,-113
878.5590475,2.362068966,5.2,2600,0,-112
874.5753255,2.362068966,5.2,2600,0,-117
862.6250634,2.362068966,5.3,2600,0,-117
851.7652259,2.403508772,5.4,2600,0,-114
839.9148766,2.446428571,5.6,2600,0,-116
825.9812347,2.446428571,5.7,2600,0,-112
813.3492485,2.58490566,6,2600,0,-110
795.4476727,2.58490566,6.1,2600,0,-114
782.5215652,2.58490566,6.2,2600,0,-114
770.5919802,2.58490566,6.3,2600,0,-114
755.6831347,2.58490566,6.4,2600,0,-108
742.9939434,2.68627451,6.7,2600,0,-102
729.0898436,2.68627451,6.8,2600,0,-99
715.0699267,2.634615385,6.9,2600,0,-103
700.1785487,2.634615385,7,2600,0,-102
689.7659023,2.854166667,7.5,2600,0,-106
679.8507189,2.854166667,7.6,2600,0,-109
667.9558369,2.854166667,7.7,2600,0,-105
662.0098187,2.854166667,7.8,2600,0,-108
655.0740416,2.854166667,7.9,2600,0,-105
654.083328,2.854166667,7.9,2600,0,-111
663.0007541,2.854166667,7.8,2600,0,-111
671.9203822,2.854166667,7.7,2600,0,-107
680.5835731,2.74,7.4,2600,0,-104
680.5835731,2.74,7.4,2600,0,-105
646.1586492,2.854166667,8,2600,0,-109
653.0926427,2.854166667,7.9,2600,0,-101
660.0280297,2.854166667,7.8,2600,0,-111
662.2816621,2.97826087,8,2600,0,-104
653.3681963,2.97826087,8.1,2600,0,-114
653.3681963,2.97826087,8.1,2600,0,-114
536.4596909,2.537037037,9,2600,0,-96
547.3298822,2.537037037,8.8,2600,0,-99
561.1719879,2.537037037,8.6,2600,0,-98
573.8884909,2.490909091,8.3,2600,0,-98
590.7190534,2.490909091,8.1,2600,0,-99
603.4509094,2.795918367,8.5,2600,1,-96
616.1728654,2.74,8.2,2600,0,-96
628.0549339,2.74,8,2600,0,-93
639.8062207,2.68627451,7.8,2600,0,-100
650.7080759,2.68627451,7.7,2600,0,-102
661.61318,2.68627451,7.5,2600,1,-103
670.5378438,2.68627451,7.4,2600,1,-103
682.4404736,2.68627451,7.3,2600,1,-107
688.3930563,2.68627451,7.2,2600,1,-106
684.4245758,2.68627451,7.3,2600,1,-107
681.4484573,2.68627451,7.3,2600,1,-105
673.5131773,2.68627451,7.4,2600,1,-102
662.6047087,2.68627451,7.5,2600,1,-107
650.5766673,2.634615385,7.6,2600,1,-107
639.6725725,2.634615385,7.7,2600,1,-108
627.7810128,2.634615385,7.9,2600,1,-107
616.7471119,2.58490566,7.9,2600,1,-108
604.5866356,2.490909091,7.9,2600,1,-108
594.6805865,2.490909091,8,2600,1,-105
591.7093881,2.490909091,8,2600,1,-110
592.2921576,2.362068966,7.7,2600,1,-111
592.2921576,2.362068966,7.7,2600,1,-114
592.2921576,2.362068966,7.7,2600,1,-118
591.0372239,2.283333333,7.6,2600,1,-114
589.0543269,2.283333333,7.6,2600,1,-114
589.0543269,2.283333333,7.6,2600,1,-108
587.9328193,2.245901639,7.5,2600,1,-111
585.9496565,2.245901639,7.5,2600,1,-115
585.6936059,2.174603175,7.3,2600,1,-115
584.7016333,2.174603175,7.3,2600,1,-112
585.6936059,2.174603175,7.3,2600,1,-106
587.0715459,2.283333333,7.6,2600,1,-99
587.0715459,2.283333333,7.6,2600,1,-95
595.0033613,2.283333333,7.5,2600,1,-99
605.9125349,2.283333333,7.4,2600,1,-97
616.7009,2.245901639,7.1,2600,0,-99
629.6038437,2.245901639,7,2600,0,-95
640.5247848,2.245901639,6.9,2600,0,-94
650.3391423,2.209677419,6.7,2600,0,-96
662.2605228,2.209677419,6.5,2600,0,-91
672.1971437,2.209677419,6.4,2600,0,-96
683.4654344,2.322033898,6.6,2600,0,-97
671.2033969,2.209677419,6.5,2600,0,-97
659.2799102,2.209677419,6.6,2600,0,-89
650.3391423,2.209677419,6.7,2600,0,-94
652.677562,2.322033898,6.9,2600,1,-101
655.6561599,2.322033898,6.9,2600,1,-104
657.524144,2.283333333,6.8,2600,1,-111
659.5104245,2.283333333,6.8,2600,1,-114
661.4967876,2.283333333,6.7,2600,1,-109
662.9668167,2.446428571,7.1,2600,1,-109
663.9593361,2.446428571,7.1,2600,1,-103
665.3239812,2.58490566,7.3,2600,1,-104
667.3080248,2.58490566,7.3,2600,1,-103
669.2921634,2.58490566,7.3,2600,1,-102
672.5213751,2.68627451,7.4,2600,1,-106
675.4968542,2.68627451,7.4,2600,1,-110
679.5917892,2.74,7.4,2600,1,-104
683.5590684,2.74,7.4,2600,1,-97
688.5186998,2.74,7.3,2600,1,-106
692.7409328,2.854166667,7.4,2600,1,-107
696.7079733,2.854166667,7.4,2600,1,-101
701.6673001,2.854166667,7.3,2600,1,-102
705.7619995,2.914893617,7.4,2600,1,-104
711.7134255,2.914893617,7.3,2600,1,-107
715.4327362,2.795918367,7.1,2600,1,-108
719.4025299,2.795918367,7.1,2600,1,-108
724.3652394,2.795918367,7,2600,1,-105
729.208475,2.74,6.9,2600,1,-108
735.1659677,2.74,6.8,2600,1,-106
740.1310695,2.74,6.8,2600,1,-108
744.6401816,2.537037037,6.4,2600,1,-103
749.6092315,2.537037037,6.4,2600,1,-102
755.5726305,2.537037037,6.3,2600,1,-100
760.3269034,2.446428571,6.2,2600,1,-105
766.2930249,2.446428571,6.1,2600,1,-109
773.2541626,2.446428571,6.1,2600,1,-107
780.1128124,2.403508772,5.9,2600,1,-105
786.0814207,2.403508772,5.9,2600,1,-107
793.841294,2.322033898,5.7,2600,1,-108
800.8077172,2.322033898,5.6,2600,1,-110
807.7747211,2.322033898,5.6,2600,1,-110
814.5532518,2.245901639,5.4,2600,1,-111
824.5101576,2.245901639,5.3,2600,1,-113
833.3816653,2.209677419,5.2,2600,1,-111
840.353497,2.209677419,5.1,2600,1,-110
848.3218729,2.209677419,5.1,2600,1,-112
856.2038309,2.174603175,5,2600,1,-112
864.1741723,2.174603175,4.9,2600,1,-112
872.2304741,2.209677419,5,2600,1,-112
879.2047543,2.209677419,4.9,2600,1,-111
886.1794401,2.209677419,4.9,2600,1,-108
894.3209715,2.283333333,5,2600,1,-111
903.2878832,2.283333333,4.9,2600,1,-111
904.2842473,2.283333333,4.9,2600,1,-114
896.1439616,2.209677419,4.8,2600,1,-115
886.1794401,2.209677419,4.9,2600,1,-117
879.2047543,2.209677419,4.9,2600,1,-106
872.5835204,2.362068966,5.2,2600,0,-114
868.600023,2.362068966,5.2,2600,1,-112
874.5753255,2.362068966,5.2,2600,1,-116
883.5389069,2.362068966,5.2,2600,1,-112
893.1545219,2.209677419,4.8,2600,0,-108
900.1299906,2.209677419,4.8,2600,0,-109
907.1058373,2.209677419,4.8,2600,1,-113
915.0786851,2.209677419,4.7,2600,1,-113
925.0454043,2.209677419,4.7,2600,1,-114
937.0064034,2.209677419,4.6,2600,1,-117
946.7417811,2.107692308,4.4,2600,0,-119
946.7417811,2.107692308,4.4,1800,0,-108
957.7102902,2.107692308,4.3,1800,0,-108
999.4543511,2.044776119,4,2600,0,-116
1010.427632,2.044776119,4,2600,1,-116
1020.403842,2.044776119,3.9,2600,1,-118
1031.310816,2.014705882,3.9,2600,0,-114
1031.310816,2.014705882,3.9,2600,0,-118
920.0619544,2.209677419,4.7,1800,1,-103
911.0922017,2.209677419,4.7,1800,1,-103
901.2102973,2.245901639,4.9,1800,1,-104
895.2318136,2.245901639,4.9,1800,0,-100
885.2683209,2.245901639,4.9,1800,0,-103
874.396935,2.283333333,5.1,1800,0,-103
864.4362325,2.283333333,5.1,1800,0,-106
854.6589963,2.362068966,5.3,1800,1,-107
854.6589963,2.362068966,5.3,2600,1,-117
842.7111011,2.362068966,5.4,2600,1,-116
843.7067026,2.362068966,5.4,2600,1,-117
846.6008505,2.322033898,5.3,2600,1,-117
849.5881355,2.322033898,5.3,2600,1,-112
857.554663,2.322033898,5.2,2600,1,-118
848.5923639,2.322033898,5.3,2600,1,-118
844.7023144,2.362068966,5.4,2600,1,-115
842.7111011,2.362068966,5.4,2600,1,-116
846.6935691,2.362068966,5.4,2600,1,-117
857.6461974,2.362068966,5.3,2600,1,-120
869.416471,2.283333333,5.1,2600,0,-119
879.2906232,2.245901639,5,2600,0,-112
890.2499649,2.245901639,4.9,2600,0,-112
898.2210196,2.245901639,4.9,2600,1,-110
900.1299906,2.209677419,4.8,2600,1,-118
892.1580577,2.209677419,4.8,2600,0,-112
883.5389069,2.362068966,5.2,2600,1,-112
874.5753255,2.362068966,5.2,2600,1,-112
865.6124999,2.362068966,5.3,2600,1,-115
856.6504538,2.362068966,5.3,2600,1,-113
848.684865,2.362068966,5.4,2600,1,-110
841.5301539,2.283333333,5.3,2600,1,-106
834.5597642,2.283333333,5.3,2600,1,-111
827.5898743,2.283333333,5.4,2600,1,-108
820.3444399,2.174603175,5.2,2600,0,-109
813.3732231,2.174603175,5.2,2600,0,-105
806.402505,2.174603175,5.3,2600,0,-105
798.4365974,2.174603175,5.3,2600,1,-109
791.4669924,2.174603175,5.4,2600,0,-113
783.5023931,2.174603175,5.4,2600,0,-113
775.7319125,2.245901639,5.7,2600,0,-110
767.7707991,2.245901639,5.7,2600,0,-111
759.8105027,2.245901639,5.8,2600,0,-110
750.6030909,2.537037037,6.4,2600,0,-107
740.6652415,2.537037037,6.5,2600,0,-101
732.7161797,2.537037037,6.5,2600,0,-106
725.8767113,2.58490566,6.7,2600,1,-109
718.8080411,2.537037037,6.7,2600,1,-108
712.8485113,2.537037037,6.7,2600,1,-108
704.9035395,2.537037037,6.8,2600,1,-108
697.9527205,2.537037037,6.9,2600,1,-106
692.1163197,2.58490566,7,2600,1,-110
696.0869199,2.58490566,7,2600,1,-113
705.0219855,2.58490566,6.9,2600,1,-109
715.9448303,2.58490566,6.8,2600,1,-109
726.8700021,2.58490566,6.7,2600,0,-107
737.4618634,2.446428571,6.3,2600,0,-112
748.3962854,2.446428571,6.3,2600,0,-107
756.3497868,2.446428571,6.2,2600,1,-111
761.32122,2.446428571,6.1,2600,1,-113
766.2930249,2.446428571,6.1,2600,1,-114
771.2651943,2.446428571,6.1,2600,1,-114
776.8255918,2.283333333,5.7,2600,0,-112
782.7962698,2.283333333,5.7,2600,1,-110
782.7962698,2.283333333,5.7,2600,1,-113
759.3326017,2.446428571,6.2,2600,0,-109
748.3962854,2.446428571,6.3,2600,0,-111
738.4558213,2.446428571,6.3,2600,0,-112
729.8499846,2.58490566,6.7,2600,0,-108
720.9105354,2.58490566,6.7,2600,1,-108
711.9726118,2.58490566,6.8,2600,1,-107
701.0506401,2.58490566,6.9,2600,1,-115
692.1163197,2.58490566,7,2600,1,-113
682.1913221,2.58490566,7.1,2600,1,-112
673.386219,2.634615385,7.3,2600,1,-112
665.4509749,2.634615385,7.4,2600,1,-113
655.6645484,2.68627451,7.6,2600,1,-113
647.7345135,2.68627451,7.7,2600,1,-111
639.8062207,2.68627451,7.8,2600,1,-109
632.0166137,2.74,8,2600,1,-104
625.0839944,2.74,8.1,2600,1,-114
619.142956,2.74,8.2,2600,1,-112
613.2030659,2.74,8.2,2600,1,-112
607.2643576,2.74,8.3,2600,1,-110
601.040764,2.634615385,8.2,2600,1,-105
598.071066,2.634615385,8.3,2600,1,-108
595.101672,2.634615385,8.3,2600,0,-116
592.1325865,2.634615385,8.3,2600,1,-114
590.1533699,2.634615385,8.4,2600,1,-115
587.1848091,2.634615385,8.4,2600,1,-112
583.928934,2.537037037,8.3,2600,1,-111
580.9595511,2.537037037,8.3,2600,0,-108
588.8785953,2.537037037,8.2,2600,0,-110
599.2036382,2.68627451,8.3,2600,0,-111
611.0818276,2.68627451,8.2,2600,0,-111
622.964686,2.68627451,8,2600,0,-108
634.9881889,2.74,7.9,2600,0,-104
